customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Churn
1178-PZGAB,Female,0,No,No,19,"One year",No,"Credit card (automatic)",20.25,383.65,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1179-INLAT,Male,0,No,No,3,"One year",Yes,"Mailed check",19.45,69.25,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1183-CANVH,Female,0,Yes,No,23,"One year",No,"Bank transfer (automatic)",60.00,1347.15,Yes,No,DSL,No,No,No,Yes,Yes,No,"No"
1184-PJVDB,Male,0,Yes,No,10,Month-to-month,Yes,"Electronic check",79.95,857.20,Yes,No,"Fiber optic",No,No,No,No,Yes,No,Yes
1187-WILMM,Male,0,Yes,Yes,63,"Two year",Yes,"Credit card (automatic)",89.40,5597.65,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"No"
1193-RTSLK,Female,0,No,No,38,Month-to-month,Yes,"Credit card (automatic)",83.90,3233.60,Yes,No,"Fiber optic",Yes,Yes,Yes,No,No,No,Yes
1194-BHJYC,Male,0,Yes,No,61,"Two year",Yes,"Mailed check",62.15,3778.85,No,"No phone service",DSL,Yes,No,Yes,Yes,Yes,Yes,"No"
1194-HVAIF,Female,0,Yes,No,27,Month-to-month,No,"Credit card (automatic)",95.00,2462.55,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,"No"
1194-SPVSP,Male,0,No,No,1,Month-to-month,No,"Bank transfer (automatic)",19.65,19.65,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1195-OIYEJ,Male,0,No,No,13,Month-to-month,Yes,"Electronic check",91.10,1135.70,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,Yes
1196-AMORA,Male,0,No,No,7,Month-to-month,No,"Electronic check",73.60,520.00,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Yes
1197-BVMVG,Female,1,No,No,4,Month-to-month,Yes,"Electronic check",74.45,294.45,Yes,Yes,"Fiber optic",No,No,No,No,No,No,"No"
1200-TUZHR,Female,1,No,No,8,Month-to-month,No,"Electronic check",85.20,695.75,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,"No"
1202-KKGFU,Female,0,Yes,No,12,Month-to-month,No,"Bank transfer (automatic)",54.20,690.50,Yes,No,DSL,Yes,No,No,Yes,No,No,"No"
1205-WNWPJ,Female,0,No,No,7,Month-to-month,Yes,"Mailed check",59.50,415.95,Yes,No,DSL,No,No,No,Yes,Yes,No,Yes
1206-EHBDD,Female,0,Yes,No,56,"Two year",No,"Bank transfer (automatic)",80.30,4513.65,Yes,No,"Fiber optic",Yes,No,Yes,No,No,No,"No"
1207-BLKSA,Female,0,Yes,Yes,52,"Two year",No,"Mailed check",23.05,1255.10,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1208-DNHLN,Male,0,Yes,Yes,23,"One year",Yes,"Credit card (automatic)",48.35,1067.15,Yes,Yes,DSL,No,No,No,No,No,No,Yes
1208-NBVFH,Male,0,Yes,Yes,20,Month-to-month,Yes,"Electronic check",49.60,939.80,Yes,No,DSL,No,No,Yes,No,No,No,"No"
1209-VFFOC,Male,0,Yes,Yes,68,"Two year",Yes,"Mailed check",56.40,3948.45,No,"No phone service",DSL,Yes,Yes,Yes,Yes,No,Yes,"No"
1212-GLHMD,Male,0,No,No,3,Month-to-month,Yes,"Mailed check",86.05,244.85,Yes,No,"Fiber optic",Yes,No,No,No,No,Yes,"No"
1213-NGCUN,Female,0,No,No,6,Month-to-month,Yes,"Bank transfer (automatic)",49.65,267.35,Yes,No,DSL,No,No,No,Yes,No,No,Yes
1215-EXRMO,Male,0,Yes,No,50,"Two year",No,"Mailed check",20.55,1067.65,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1215-FIGMP,Male,0,No,No,60,Month-to-month,Yes,"Bank transfer (automatic)",89.90,5450.70,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,No,"No"
1215-VFYVK,Female,0,No,No,4,Month-to-month,No,"Mailed check",48.25,202.25,No,"No phone service",DSL,Yes,No,Yes,Yes,No,Yes,"No"
1216-BGTSP,Male,0,No,No,45,Month-to-month,Yes,"Credit card (automatic)",108.45,4964.70,Yes,Yes,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes,"No"
1216-JWVUX,Male,0,Yes,Yes,25,Month-to-month,Yes,"Electronic check",75.50,1901.05,Yes,No,"Fiber optic",No,Yes,No,No,No,No,"No"
1217-VASWC,Male,1,Yes,No,43,"One year",Yes,"Bank transfer (automatic)",100.55,4304.00,Yes,No,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"No"
1218-VKFPE,Female,0,Yes,Yes,12,Month-to-month,No,"Mailed check",19.00,233.55,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes
1219-NNDDO,Female,0,No,No,9,Month-to-month,Yes,"Electronic check",76.85,663.55,Yes,Yes,"Fiber optic",No,No,No,No,No,No,"No"
1221-GHZEP,Female,0,No,No,62,"Two year",Yes,"Mailed check",65.10,3846.75,Yes,No,DSL,Yes,No,No,Yes,No,Yes,"No"
1222-KJNZD,Male,0,Yes,Yes,40,Month-to-month,Yes,"Bank transfer (automatic)",20.40,745.30,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1222-LRYKO,Male,0,No,Yes,6,Month-to-month,No,"Mailed check",26.35,184.05,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1223-UNPKS,Male,0,Yes,Yes,20,"Two year",No,"Mailed check",20.05,400.00,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1226-IENZN,Male,1,No,No,16,Month-to-month,Yes,"Electronic check",78.75,1218.25,Yes,No,"Fiber optic",No,No,No,No,No,Yes,"No"
1226-JZNKR,Female,0,Yes,Yes,8,"One year",No,"Electronic check",19.80,160.05,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1226-UDFZR,Female,0,No,No,2,Month-to-month,Yes,"Mailed check",49.60,114.70,Yes,No,DSL,No,Yes,No,No,No,No,Yes
1227-UDMZR,Female,0,Yes,No,72,"Two year",Yes,"Bank transfer (automatic)",91.15,6637.90,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"No"
1228-FZFRV,Male,0,Yes,Yes,50,Month-to-month,No,"Credit card (automatic)",105.95,5341.80,Yes,Yes,"Fiber optic",Yes,No,Yes,No,Yes,Yes,Yes
1228-ZLNBX,Male,0,No,No,21,Month-to-month,No,"Mailed check",75.30,1570.70,Yes,Yes,"Fiber optic",No,No,No,No,No,No,"No"
1229-RCALF,Female,0,Yes,No,64,"One year",Yes,"Electronic check",115.00,7396.15,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"No"
1230-QAJDW,Male,0,No,No,3,Month-to-month,Yes,"Mailed check",65.25,209.90,Yes,Yes,DSL,No,No,No,Yes,Yes,No,"No"
1231-YNDEK,Male,0,No,No,58,"Two year",Yes,"Bank transfer (automatic)",19.15,1035.50,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1236-WFCDV,Male,1,No,No,14,Month-to-month,No,"Credit card (automatic)",90.45,1266.10,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,Yes
1237-WIYYZ,Female,0,No,No,18,Month-to-month,Yes,"Mailed check",19.55,389.25,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1240-HCBOH,Female,0,No,No,67,"Two year",Yes,"Mailed check",26.10,1759.55,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1240-KNSEZ,Male,0,No,No,1,Month-to-month,Yes,"Mailed check",20.10,20.10,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes
1241-EZFMJ,Male,0,Yes,No,61,"Two year",No,"Bank transfer (automatic)",25.45,1538.60,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1241-FPMOF,Male,0,No,No,52,"Two year",No,"Mailed check",19.65,1025.05,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1245-HARPS,Female,0,Yes,No,14,"Two year",No,"Mailed check",20.40,292.40,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1247-QBVSH,Female,0,Yes,Yes,43,Month-to-month,No,"Mailed check",50.20,2169.40,Yes,No,DSL,No,Yes,No,No,No,No,"No"
1248-DYXUB,Male,0,Yes,Yes,52,"Two year",No,"Mailed check",24.80,1229.10,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1251-KRREG,Male,0,No,No,2,Month-to-month,Yes,"Mailed check",54.40,114.10,Yes,Yes,DSL,No,Yes,No,No,No,No,Yes
1251-STYSZ,Female,1,No,No,4,Month-to-month,Yes,"Electronic check",80.25,303.70,Yes,Yes,"Fiber optic",Yes,No,No,No,No,No,"No"
1254-IZEYF,Female,1,No,No,31,Month-to-month,Yes,"Electronic check",99.95,3186.65,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,Yes,Yes
1257-SXUXQ,Male,0,Yes,Yes,5,Month-to-month,No,"Mailed check",19.45,86.05,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1258-YMZNM,Female,1,No,No,27,"One year",Yes,"Bank transfer (automatic)",110.50,2857.60,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,Yes,"No"
1260-TTRXI,Male,0,No,No,4,Month-to-month,No,"Electronic check",54.30,195.30,Yes,No,DSL,No,No,No,No,No,Yes,Yes
1261-FWTTE,Male,1,No,No,23,Month-to-month,Yes,"Bank transfer (automatic)",34.65,768.45,No,"No phone service",DSL,No,No,No,No,No,Yes,"No"
1262-OPMFY,Female,0,Yes,No,9,Month-to-month,Yes,"Bank transfer (automatic)",75.75,655.90,Yes,No,"Fiber optic",No,No,Yes,No,No,No,Yes
1264-BYWMS,Male,0,No,No,55,Month-to-month,Yes,"Electronic check",96.80,5283.95,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Yes
1264-FUHCX,Female,0,Yes,No,49,"One year",Yes,"Credit card (automatic)",56.30,2780.60,No,"No phone service",DSL,No,Yes,No,Yes,Yes,Yes,"No"
1265-BCFEO,Female,0,Yes,No,71,"Two year",Yes,"Bank transfer (automatic)",80.45,5662.25,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,"No"
1265-HVPZB,Male,0,Yes,No,59,"One year",No,"Credit card (automatic)",66.40,3958.20,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,"No"
1265-XTECC,Female,1,Yes,No,68,"One year",Yes,"Credit card (automatic)",96.55,6581.90,Yes,Yes,"Fiber optic",Yes,Yes,No,No,No,Yes,Yes
1265-ZFOSD,Female,0,Yes,No,64,"Two year",Yes,"Mailed check",81.30,5129.30,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,"No"
1266-NZYUI,Female,0,Yes,Yes,72,"Two year",No,"Bank transfer (automatic)",66.85,4758.80,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,"No"
1268-ASBGA,Female,1,Yes,No,16,Month-to-month,Yes,"Credit card (automatic)",85.35,1375.15,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,Yes
1269-FOYWN,Male,0,Yes,Yes,44,"One year",No,"Bank transfer (automatic)",20.00,860.85,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1270-XKUCC,Female,0,Yes,Yes,30,"Two year",No,"Mailed check",19.70,599.25,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1271-SJBGZ,Male,1,No,No,12,Month-to-month,Yes,"Electronic check",43.65,526.95,No,"No phone service",DSL,No,No,Yes,Yes,No,Yes,Yes
1271-UODNO,Male,0,No,No,39,"Two year",Yes,"Credit card (automatic)",53.85,2200.70,Yes,Yes,DSL,No,No,No,Yes,No,No,"No"
1272-ILHFG,Male,0,Yes,Yes,15,"One year",No,"Mailed check",19.65,332.65,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1273-MTETI,Female,1,No,No,4,Month-to-month,Yes,"Electronic check",88.85,372.45,Yes,Yes,"Fiber optic",No,No,Yes,No,No,Yes,Yes
1282-IHQAC,Male,1,No,No,70,"One year",Yes,"Credit card (automatic)",44.05,3011.65,No,"No phone service",DSL,No,Yes,Yes,No,Yes,No,"No"
1285-OKIPP,Male,0,No,No,1,Month-to-month,No,"Electronic check",79.90,79.90,Yes,No,"Fiber optic",No,No,No,No,No,Yes,Yes
1291-CUOCY,Male,0,Yes,No,72,"Two year",Yes,"Credit card (automatic)",110.60,7962.20,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"No"
1293-BSEUN,Female,0,Yes,Yes,72,"Two year",Yes,"Mailed check",20.70,1482.30,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1293-HHSHJ,Female,0,No,No,35,"One year",No,"Mailed check",21.10,741.00,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1297-VQDRP,Male,1,Yes,Yes,68,"One year",Yes,"Credit card (automatic)",107.15,7379.80,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,Yes,"No"
1298-PHBTI,Male,0,Yes,Yes,71,"Two year",Yes,"Electronic check",84.80,6152.40,Yes,Yes,"Fiber optic",No,Yes,No,Yes,No,No,"No"
1299-AURJA,Female,0,Yes,Yes,70,"Two year",No,"Bank transfer (automatic)",24.70,1685.90,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1301-LOPVR,Male,0,Yes,Yes,29,"One year",Yes,"Credit card (automatic)",55.35,1636.95,No,"No phone service",DSL,Yes,Yes,Yes,Yes,No,Yes,"No"
1302-TPUBN,Male,0,No,No,66,"Two year",No,"Bank transfer (automatic)",19.35,1240.80,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1302-UHBDD,Male,1,No,No,20,Month-to-month,No,"Electronic check",89.95,1648.45,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,"No"
1303-SRDOK,Female,0,Yes,Yes,55,"Two year",Yes,"Credit card (automatic)",69.05,3842.60,Yes,No,"Fiber optic",No,No,No,No,No,No,"No"
1304-BCCFO,Male,0,Yes,No,9,Month-to-month,Yes,"Mailed check",70.05,564.40,Yes,No,DSL,No,No,Yes,No,Yes,Yes,"No"
1304-NECVQ,Female,1,No,No,2,Month-to-month,Yes,"Electronic check",78.55,149.55,Yes,Yes,"Fiber optic",No,No,Yes,No,No,No,Yes
1304-SEGFY,Female,0,Yes,No,72,"Two year",Yes,"Electronic check",97.85,6841.30,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,"No"
1306-RPWXZ,Female,0,No,Yes,49,"Two year",No,"Credit card (automatic)",20.45,1024.65,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1307-ATKGB,Male,0,No,No,24,Month-to-month,Yes,"Electronic check",89.55,2187.15,Yes,No,"Fiber optic",No,Yes,Yes,No,No,Yes,"No"
1307-TVUFB,Male,1,No,No,42,Month-to-month,Yes,"Bank transfer (automatic)",79.35,3344.10,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,"No"
1309-BXVOQ,Male,0,Yes,No,21,Month-to-month,Yes,"Electronic check",106.10,2249.95,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,Yes,Yes
1309-XGFSN,Male,1,Yes,Yes,52,"One year",Yes,"Electronic check",80.85,4079.55,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,"No"
1310-QRITU,Female,0,No,No,18,Month-to-month,Yes,"Electronic check",50.30,913.30,Yes,Yes,DSL,No,No,No,No,No,No,"No"
1319-YLZJG,Male,0,Yes,No,12,Month-to-month,Yes,"Electronic check",84.60,959.90,Yes,No,"Fiber optic",Yes,Yes,Yes,No,No,No,"No"
1320-GVNHT,Male,0,Yes,Yes,72,"Two year",Yes,"Credit card (automatic)",108.40,7767.25,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,Yes,"No"
1320-HTRDR,Female,0,No,No,3,Month-to-month,Yes,"Electronic check",75.50,220.60,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Yes
1320-REHCS,Male,1,No,No,52,Month-to-month,Yes,"Electronic check",110.75,5832.00,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"No"
1322-AGOQM,Male,0,No,No,46,Month-to-month,No,"Bank transfer (automatic)",30.30,1380.10,No,"No phone service",DSL,No,Yes,No,No,No,No,Yes
1323-OOEPC,Female,0,Yes,No,53,Month-to-month,Yes,"Credit card (automatic)",98.40,5149.50,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,Yes,Yes
1324-NLTJE,Female,1,No,No,15,Month-to-month,No,"Credit card (automatic)",55.00,757.10,Yes,Yes,DSL,No,No,No,Yes,No,No,Yes
1325-USMEC,Male,0,Yes,No,70,"Two year",Yes,"Credit card (automatic)",99.35,6944.50,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,No,"No"
1328-EUZHC,Female,0,Yes,No,18,"Two year",No,"Mailed check",20.10,370.50,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1329-VHWNP,Female,0,No,No,7,Month-to-month,No,"Bank transfer (automatic)",25.05,189.95,No,"No phone service",DSL,No,No,No,No,No,No,"No"
1333-PBMXB,Female,0,Yes,Yes,54,"One year",Yes,"Bank transfer (automatic)",24.75,1342.15,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1334-FJSVR,Male,0,No,No,1,Month-to-month,Yes,"Electronic check",24.25,24.25,No,"No phone service",DSL,No,No,No,No,No,No,Yes
1334-PDUKM,Female,0,Yes,No,68,"One year",No,"Credit card (automatic)",86.45,5762.95,Yes,Yes,"Fiber optic",No,Yes,Yes,No,No,No,"No"
1335-HQMKX,Female,0,Yes,No,72,"One year",Yes,"Electronic check",101.35,7323.15,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"No"
1335-MXCSE,Male,0,Yes,Yes,55,"Two year",Yes,"Credit card (automatic)",55.25,3119.90,Yes,No,DSL,No,No,Yes,Yes,No,No,"No"
1335-NTIUC,Male,0,No,No,9,Month-to-month,Yes,"Electronic check",24.95,190.25,No,"No phone service",DSL,No,No,No,No,No,No,"No"
1336-EZFZY,Female,0,No,No,4,Month-to-month,No,"Mailed check",20.05,83.30,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1337-BOZWO,Male,0,Yes,Yes,18,"One year",No,"Credit card (automatic)",46.40,812.40,No,"No phone service",DSL,No,Yes,Yes,No,Yes,No,"No"
1338-CECEE,Male,0,Yes,Yes,41,"One year",No,"Bank transfer (automatic)",68.50,2839.95,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,"No"
1342-JPNKI,Male,0,No,No,10,Month-to-month,Yes,"Bank transfer (automatic)",86.05,834.10,Yes,Yes,"Fiber optic",No,No,No,No,Yes,No,Yes
1343-EHPYB,Male,0,Yes,No,63,Month-to-month,Yes,"Electronic check",103.40,6603.00,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,Yes
1345-GKDZZ,Male,0,No,Yes,6,Month-to-month,No,"Mailed check",19.55,128.60,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1345-ZUKID,Male,0,No,No,14,"One year",No,"Mailed check",19.35,324.80,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1346-PJWTK,Male,0,Yes,No,61,Month-to-month,No,"Credit card (automatic)",94.15,5731.85,Yes,No,"Fiber optic",No,Yes,Yes,Yes,No,Yes,"No"
1346-UFHAX,Female,0,No,No,13,Month-to-month,Yes,"Credit card (automatic)",80.00,1029.35,Yes,Yes,"Fiber optic",Yes,No,No,No,No,No,"No"
1347-KTTTA,Male,0,Yes,No,64,"One year",Yes,"Credit card (automatic)",102.45,6654.10,Yes,No,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"No"
1349-WXNGG,Male,0,No,No,1,Month-to-month,No,"Bank transfer (automatic)",20.05,20.05,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes
1352-HNSAW,Female,0,Yes,Yes,72,"Two year",Yes,"Bank transfer (automatic)",115.60,8220.40,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"No"
1352-VHKAJ,Male,0,Yes,Yes,27,Month-to-month,No,"Bank transfer (automatic)",71.60,1957.10,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,"No"
1353-GHZOS,Male,0,Yes,No,22,"One year",Yes,"Bank transfer (automatic)",59.75,1374.35,Yes,No,DSL,Yes,No,No,No,Yes,No,"No"
1353-LJWEM,Male,0,No,No,11,Month-to-month,Yes,"Electronic check",60.90,688.50,Yes,No,DSL,No,Yes,Yes,Yes,No,No,"No"
1354-YZFNB,Male,0,Yes,Yes,4,"Two year",No,"Credit card (automatic)",19.55,68.80,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1355-KUSBG,Female,0,Yes,Yes,7,Month-to-month,No,"Electronic check",48.80,349.80,Yes,Yes,DSL,No,No,No,No,No,No,"No"
1356-MKYSK,Male,0,No,No,6,Month-to-month,No,"Credit card (automatic)",78.65,483.30,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,"No"
1357-BIJKI,Male,0,Yes,No,50,"One year",Yes,"Electronic check",98.25,4858.70,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,Yes,"No"
1357-MVDOZ,Male,0,Yes,Yes,11,Month-to-month,Yes,"Bank transfer (automatic)",59.65,683.25,Yes,No,DSL,No,No,Yes,No,Yes,No,"No"
1360-JYXKQ,Female,1,Yes,No,54,"One year",Yes,"Electronic check",99.10,5437.10,Yes,No,"Fiber optic",No,No,Yes,Yes,Yes,Yes,"No"
1360-RCYRT,Male,0,Yes,Yes,23,Month-to-month,Yes,"Bank transfer (automatic)",30.35,678.75,No,"No phone service",DSL,No,No,No,Yes,No,No,"No"
1360-XFJMR,Female,0,Yes,No,67,"One year",Yes,"Credit card (automatic)",109.70,7344.45,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"No"
1363-TXLSL,Male,1,Yes,No,1,Month-to-month,Yes,"Electronic check",70.30,70.30,Yes,No,"Fiber optic",No,No,No,No,No,No,Yes
1370-GGAWX,Female,0,No,No,46,"One year",Yes,"Electronic check",94.15,4408.45,Yes,Yes,"Fiber optic",No,Yes,Yes,No,No,Yes,"No"
1371-DWPAZ,Female,0,Yes,Yes,0,"Two year",No,"Credit card (automatic)",56.05,NULL,No,"No phone service",DSL,Yes,Yes,Yes,Yes,Yes,No,"No"
1371-OJCEK,Female,0,No,No,48,"One year",No,"Bank transfer (automatic)",24.35,1133.70,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1371-WEPDS,Male,1,Yes,No,40,"One year",No,"Electronic check",55.80,2283.30,Yes,No,DSL,No,No,No,No,No,Yes,"No"
1373-ORVIZ,Female,0,Yes,Yes,11,Month-to-month,Yes,"Electronic check",66.35,740.80,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Yes
1374-DMZUI,Female,1,No,No,4,Month-to-month,Yes,"Electronic check",94.30,424.45,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Yes
1376-HHBDV,Female,0,No,No,30,Month-to-month,Yes,"Mailed check",48.80,1536.75,Yes,No,DSL,Yes,No,No,No,No,No,"No"
1379-FRVEB,Male,0,No,Yes,15,Month-to-month,Yes,"Electronic check",91.00,1430.05,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,No,"No"
1383-EZRWL,Female,0,No,No,7,Month-to-month,No,"Mailed check",20.05,164.85,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes
1384-RCUXW,Male,0,No,No,16,Month-to-month,Yes,"Mailed check",80.55,1248.90,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,"No"
1385-TQOZW,Female,0,No,No,9,Month-to-month,Yes,"Credit card (automatic)",20.45,147.55,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1386-ZIKUV,Male,0,No,No,7,Month-to-month,Yes,"Mailed check",18.95,130.55,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1389-CXMLU,Male,1,No,No,3,Month-to-month,No,"Electronic check",91.05,289.10,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,No,Yes
1389-WNUIB,Female,0,Yes,Yes,20,"One year",No,"Bank transfer (automatic)",76.00,1588.75,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,"No"
1391-UBDAR,Male,0,No,No,11,Month-to-month,No,"Electronic check",72.90,818.45,Yes,No,"Fiber optic",No,No,Yes,No,No,No,"No"
1393-IMKZG,Female,0,No,No,1,Month-to-month,Yes,"Electronic check",95.85,95.85,Yes,No,"Fiber optic",No,No,No,Yes,Yes,Yes,"No"
1394-SUIUH,Female,1,Yes,No,44,Month-to-month,Yes,"Electronic check",85.15,3670.50,Yes,No,"Fiber optic",Yes,Yes,No,Yes,No,No,"No"
1395-OFUWC,Male,0,Yes,Yes,43,Month-to-month,No,"Credit card (automatic)",29.30,1224.05,No,"No phone service",DSL,No,Yes,No,No,No,No,"No"
1395-WSWXR,Male,0,No,No,24,"Two year",No,"Mailed check",20.75,487.05,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1396-QWFBJ,Female,0,Yes,Yes,21,Month-to-month,Yes,"Bank transfer (automatic)",74.05,1565.70,Yes,No,"Fiber optic",No,Yes,No,No,No,No,Yes
1397-XKKWR,Male,0,No,No,7,"One year",No,"Mailed check",35.30,264.80,No,"No phone service",DSL,Yes,No,Yes,No,No,No,"No"
1399-OUPJN,Female,0,Yes,Yes,57,"Two year",No,"Bank transfer (automatic)",19.75,1272.05,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1399-UBQIU,Male,0,No,No,11,Month-to-month,Yes,"Electronic check",69.35,712.25,Yes,No,DSL,No,No,Yes,No,Yes,Yes,"No"
1400-MMYXY,Male,1,Yes,No,3,Month-to-month,Yes,"Electronic check",105.90,334.65,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,Yes
1400-WIVLL,Male,0,Yes,No,57,"Two year",No,"Electronic check",107.95,5969.85,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,Yes,"No"
1401-FTHFQ,Male,0,Yes,Yes,23,"One year",Yes,"Credit card (automatic)",20.00,445.30,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
1402-PTHGN,Female,0,Yes,Yes,18,"One year",Yes,"Mailed check",61.50,1087.45,Yes,No,DSL,Yes,Yes,No,Yes,No,No,"No"
1403-GYAFU,Male,0,Yes,Yes,70,"Two year",No,"Credit card (automatic)",20.05,1360.25,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","No"
